SubmissionDate,duration,caseid,enumname,v2_03,v2_03_1,v2_03_2,v2_03_3,v2_03_4,v2_03_5,v2_03_6,v2_03_7,v2_03_8,v2_03__44,v2_03_oth,v2_04c,v2_04b,v2_04a,v2_06_years,v2_06_months,QQ1,QQ1_1,QQ1_2,QQ1_3,QQ1_4,QQ1_5,QQ1_6,QQ1_7,QQ1_8,QQ1_9,QQ1__44,QQ1_8888,QQ1_9999,QQ1_oth,QQ2,QQ2_1,QQ2_2,QQ2_3,QQ2_4,QQ2_5,QQ2_6,QQ2_7,QQ2_8,QQ2_9,QQ2_10,QQ2__44,QQ2_8888,QQ2_9999,QQ2_oth,QQ3,QQ3_1,QQ3_2,QQ3_3,QQ3_4,QQ3_5,QQ3_6,QQ3_7,QQ3_8,QQ3_9,QQ3__44,QQ3_8888,QQ3_9999,QQ3_oth,QQ4,QQ4_1,QQ4_2,QQ4_3,QQ4_4,QQ4_8888,QQ4_oth,QQ5,QQ5a,QQ5a_date,QQ5b,QQ5b_1,QQ5b_2,QQ5b_3,QQ5b_4,QQ5b_5,QQ5b_6,QQ5b__44,QQ5b_8888,QQ5b_9999,QQ5b_oth,QQ5c,QQ5c_1,QQ5c_2,QQ5c_3,QQ5c_4,QQ5c_5,QQ5c_6,QQ5c__44,QQ5c_8888,QQ5c_9999,QQ5c_oth,QQ5c_1,QQ5c_2,v3_04,v3_04_1,v3_04_2,v3_04_3,v3_04_4,v3_04_5,v3_04_6,v3_04_7,v3_04__44,v3_04_8888,v3_04_9999,v3_04_8,v3_04_oth,QQ6,QQ6_1,QQ6_2,QQ6_3,QQ6_4,QQ6_5,QQ6_6,QQ6_7,QQ6_8,QQ6_9,QQ6_10,QQ6_11,QQ6_12,QQ6__44,QQ6_8888,QQ6_9999,QQ6_oth,QQ_comments,v4_10a,v4_10a_add,v5_05,v5_05_oth,v5_07,v5_07_1,v5_07_2,v5_07_3,v5_07_4,v5_07_5,v5_07_6,v5_07_7,v5_07__44,v5_07_8888,v5_07_9999,v5_07_oth,v5_09,v5_09_1,v5_09_2,v5_09_3,v5_09_4,v5_09_5,v5_09_6,v5_09_7,v5_09_8,v5_09_9,v5_09__44,v5_09_8888,v5_09_9999,v5_09_oth,v5_10,v5_10_1,v5_10_2,v5_10_3,v5_10_4,v5_10__44,v5_10_8888,v5_10_9999,v5_10_oth,v5_comments,v4_11a,v4_11b,v4_11b_1,v4_11b_2,v4_11b_3,v4_11b_4,v4_11b_5,v4_11b_6,v4_11b__44,v4_11b_8888,v4_11b_9999,v4_11b_oth,v4_13c,v4_13c_1,v4_13c_2,v4_13c_3,v4_13c_4,v4_13c_8888,v4_13c_9999,v4_13a,v4_13d_yn,v4_13d_mins,v4_13d_hours,v4_13d_days,v4_13b_yn,v4_13b,v4_13e,v4_13f_yn,v4_13f_mins,v4_13f_hours,v4_13f_days,v4_03,v4_03_1,v4_03_2,v4_03_3,v4_03_4,v4_03_5,v4_03_6,v4_03_7,v4_03__44,v4_03_8888,v4_03_9999,v4_03_oth,v4_03a,v4_04,v4_04_1,v4_04_2,v4_04_3,v4_04__44,v4_04_8888,v4_04_9999,v4_04_oth,v4_07,v4_07_1,v4_07_2,v4_07_3,v4_07_4,v4_07_5,v4_07_6,v4_07_7,v4_07__44,v4_07_8888,v4_07_9999,v4_07_oth,v4_comments,v3_01a,v3_01b,v3_01b_1,v3_01b_2,v3_01b_3,v3_01b_4,v3_01b__44,v3_01b_8888,v3_01b_9999,v3_01b_oth,v3_02a,v3_02,v3_05,v3_05_1,v3_05_2,v3_05_3,v3_05_4,v3_05__44,v3_05_8888,v3_05_9999,v3_05_5,v3_05_oth,v3_06,v3_06_1,v3_06_2,v3_06_3,v3_06_4,v3_06_5,v3_06_8888,v3_06__44,v3_06_9999,v3_06_oth,v3_07,v3_07_1,v3_07_2,v3_07_3,v3_07_4,v3_07_5,v3_07_6,v3_07_7,v3_07_8,v3_07_9,v3_07_10,v3_07_11,v3_07_12,v3_07__44,v3_07_8888,v3_07_9999,v3_07_oth,v3_comments,v4_01,v4_01_1,v4_01_2,v4_01_3,v4_01_4,v4_01_5,v4_01_6,v4_01_7,v4_01_8,v4_01_9,v4_01__44,v4_01_8888,v4_01_9999,v4_01_oth,v4_08a,v4_08b,v4_08b_1,v4_08b_2,v4_08b_3,v4_08b_4,v4_08b_5,v4_08b__44,v4_08b_8888,v4_08b_9999,v4_08b_oth,v4_09,v4_09_oth,v4_12a,v4_12b,v4_12b_1,v4_12b_2,v4_12b_3,v4_12b_4,v4_12b_5,v4_12b_6,v4_12b__44,v4_12b_8888,v4_12b_9999,v4_12b_oth,v5_03,v5_03_1,v5_03_2,v5_03_0,v5_03__44,v5_03_oth,v5_06,v5_06_1,v5_06_2,v5_06_3,v5_06_4,v5_06_5,v5_06_6,v5_06__44,v5_06_8888,v5_06_9999,v5_06_oth,v5_04,v5_04_1,v5_04_2,v5_04_3,v5_04_4,v5_04_5,v5_04_6,v5_04_7,v5_04_8,v5_04_9,v5_04_10,v5_04__44,v5_04_8888,v5_04_9999,v5_04_oth,endinfo_2,endinfo_3,endinfo_3a,askinfo,info_count,askinfo_loop_count,endinfo_comment
6/24/21 17:18,1942,13694,-1,6 8,0,0,0,0,0,1,0,1,0,,9,-1,-1,18,,Feb-44,0,1,0,0,0,0,0,0,0,1,0,0,diarrhoea,1 3 5 6 8,1,0,1,0,1,1,0,1,0,0,0,0,0,,2 3 8,0,1,1,0,0,0,0,1,0,0,0,0,,4,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,3,,2,,4 5 6 -44,0,0,0,1,1,1,0,1,0,0,social distancing,9,0,0,0,0,0,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,,Trainings should be provided.,1,,,,,,,,,,,,1,1,0,0,0,0,0,4,8888,,,,8888,,,,,,,2,0,1,0,0,0,0,0,0,0,0,,1,2,0,1,0,0,0,0,,3 6,0,0,1,0,0,1,0,0,0,0,,no,1,,,,,,,,,,4,2,1,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,vaccines should be provided.,2 7 8,0,1,0,0,0,0,1,1,0,0,0,0,,0,,,,,,,,,,,0,,1,2 3,0,1,1,0,0,0,0,0,0,,0,0,0,1,0,,3,0,0,1,0,0,0,0,0,0,,1 2 9,1,1,0,0,0,0,0,0,1,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/24/21 17:18,2097,5101,-1,4,0,0,0,1,0,0,0,0,0,,24,-1,-1,11,,1 2 -44,1,1,0,0,0,0,0,0,0,1,0,0,Ghati dukhne,1 3 5,1,0,1,0,1,0,0,0,0,0,0,0,0,,-44,0,0,0,0,0,0,0,0,0,1,0,0,"Mask , isolation",1 2,1,1,0,0,0,,1,1,,1 3,1,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,,,,2 6 7,0,1,0,0,0,1,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,2,,-44,0,0,0,0,0,0,0,1,0,0,"Tato pani khane, gurjo khane",9,0,0,0,0,0,0,0,0,1,0,0,0,,-44,0,0,0,0,1,0,0,Nana kura ko jankari diyo vane,,0,1,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,,,,0,,,,,,,1 2,1,1,0,0,0,0,0,0,0,0,,1,1 2,1,1,0,0,0,0,,6,0,0,0,0,0,1,0,0,0,0,,,2,,,,,,,,,,3,1,1 3,1,0,1,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8888,0,0,0,0,0,0,0,0,0,0,1,0,,0,,,,,,,,,,,2,,1,8888,0,0,0,0,0,0,0,1,0,,0,0,0,1,0,,-44,0,0,0,0,0,0,1,0,0,"Posilo tato khane kura, mask",10,0,0,0,0,0,0,0,0,0,1,0,0,0,,-1,-1,-1,-1,-1,-1,
6/24/21 17:18,1559,16093,-1,-44,0,0,0,0,0,0,0,0,1,Bhote,12,-1,-1,19,,Jan-44,1,0,0,0,0,0,0,0,0,1,0,0,"Khoki lagne, sigan aaaune",1 3 4 5 6 -44,1,0,1,1,1,1,0,0,0,0,1,0,0,Sanitizer lagaune,-44,0,0,0,0,0,0,0,0,0,1,0,0,"Isolation basne, upachar garna jane",4,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6 7,0,0,0,0,0,1,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,2,,8888,0,0,0,0,0,0,0,0,1,0,,9,0,0,0,0,0,0,0,0,1,0,0,0,,-44,0,0,0,0,1,0,0,Tailm,,0,8888,0,0,0,0,0,0,0,1,0,,8888,0,0,0,0,1,0,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,2,8888,0,0,0,0,1,0,,8888,0,0,0,0,0,0,0,0,1,0,,,2,,,,,,,,,,2,0,3 4,0,0,1,1,0,0,0,0,,2,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-44,0,0,0,0,0,0,0,0,0,1,0,0,Koi birami vako chaina,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,Feb-44,0,1,0,0,0,0,1,0,0,"Vid ma najane, ghar mai basne",10,0,0,0,0,0,0,0,0,0,1,0,0,0,,-1,-1,-1,-1,-1,-1,
6/24/21 17:39,2259,14855,-1,8,0,0,0,0,0,0,0,1,0,,67,-1,-1,15,,1 2 7 -44,1,1,0,0,0,0,1,0,0,1,0,0,Body pain,1 3 7,1,0,1,0,0,0,1,0,0,0,0,0,0,,-44,0,0,0,0,0,0,0,0,0,1,0,0,Home quarentinr all seperate utensil,4,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Sabai lai santosh ko lagi ausadhi paunu paryo, khop paunu paryo",3,,2,,Apr-44,0,0,0,1,0,0,0,1,0,0,Paustik khana khau,9,0,0,0,0,0,0,0,0,1,0,0,0,,1 2,1,1,0,0,0,0,0,,Hami lai talim paye sajilo hun thiyo ki,1,,,,,,,,,,,,3,0,0,1,0,0,0,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,1,1 2,1,1,0,0,0,0,,4 5,0,0,0,1,1,0,0,0,0,0,,Training paye huncha,1,,,,,,,,,,7,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Jun-44,0,0,0,0,0,1,0,0,0,1,0,0,Gathering problem,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,Mar-44,0,0,1,0,0,0,1,0,0,"Home quarentine, pcr test",1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/24/21 17:46,1700,14482,-1,8,0,0,0,0,0,0,0,1,0,,67,-1,-1,15,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,,1 3 5,1,0,1,0,1,0,0,0,0,0,0,0,0,,2 8,0,1,0,0,0,0,0,1,0,0,0,0,,8888,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,4,,2,,Feb-44,0,1,0,0,0,0,0,1,0,0,Maintain distance,-44,0,0,0,0,0,0,0,0,0,1,0,0,Medicine and health service lacking,-44,0,0,0,0,1,0,0,Need training on medicine and home service,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,0,0,0,0,0,0,0,1,0,0,,2,1,1,0,0,0,0,0,,3 4,0,0,1,1,0,0,0,0,0,0,,,1,,,,,,,,,,5,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,5,0,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,1,0,,-44,0,0,0,0,0,0,1,0,0,Providing essential care to pregnant women and infants,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/24/21 17:53,1988,5150,-1,8,0,0,0,0,0,0,0,1,0,,24,-1,-1,33,,1 2 7 9,1,1,0,0,0,0,1,0,1,0,0,0,,1 3 8 9,1,0,1,0,0,0,0,1,1,0,0,0,0,,3 4 -44,0,0,1,1,0,0,0,0,0,1,0,0,emotional support.,4,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2 4 5 -44,0,1,0,1,1,0,0,1,0,0,0,cancer patients,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we need training and public education.,4,,2,,Apr-44,0,0,0,1,0,0,0,1,0,0,eat protein food,5 8,0,0,0,0,1,0,0,1,0,0,0,0,,1 3,1,0,1,0,0,0,0,,no,1,,,,,,,,,,,,1,1,0,0,0,0,0,1,8888,,,,1,2,,,,,,1 2,1,1,0,0,0,0,0,0,0,0,,1,1 2,1,1,0,0,0,0,,4 5,0,0,0,1,1,0,0,0,0,0,,no,2,,,,,,,,,,2,2,1 3,1,0,1,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,2 5 6 9,0,1,0,0,1,1,0,0,1,0,0,0,,0,,,,,,,,,,,0,,1,2 3,0,1,1,0,0,0,0,0,0,,0,0,0,1,0,,3 5,0,0,1,0,1,0,0,0,0,,1 2 3,1,1,1,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/24/21 17:56,1649,14892,-1,8,0,0,0,0,0,0,0,1,0,,67,-1,-1,25,,1 2 5 7,1,1,0,0,1,0,1,0,0,0,0,0,,1 5 6 -44,1,0,0,0,1,1,0,0,0,0,1,0,0,Sanitizer,3 8 -44,0,0,1,0,0,0,0,1,0,1,0,0,Good behavior,1,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8888,0,0,0,0,0,0,0,0,1,0,0,,1 5 6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,No,5,,1,,-44,0,0,0,0,0,0,0,1,0,0,Awareness,-44,0,0,0,0,0,0,0,0,0,1,0,0,Irrational behavior of community people,3,0,0,1,0,0,0,0,,More appropriate training for covid-19,1,,,,,,,,,,,,1 3,1,0,1,0,0,0,3,8888,,,,8888,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,1,2,0,1,0,0,0,0,,6,0,0,0,0,0,1,0,0,0,0,,No,1,,,,,,,,,,3,1,1,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Vaccination for all age group,2 6 8,0,1,0,0,0,1,0,1,0,0,0,0,,0,,,,,,,,,,,2,,1,2 3,0,1,1,0,0,0,0,0,0,,0,0,0,1,0,,8888,0,0,0,0,0,0,0,1,0,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,No
6/24/21 18:00,1904,10532,-1,8,0,0,0,0,0,0,0,1,0,,28,-1,-1,30,,1 2 4 7,1,1,0,1,0,0,1,0,0,0,0,0,,1 3 5 6,1,0,1,0,1,1,0,0,0,0,0,0,0,,6 8,0,0,0,0,0,1,0,1,0,0,0,0,,4,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5 6,0,0,0,0,1,1,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,3,,5 6,0,0,0,0,1,1,0,0,0,0,,9,0,0,0,0,0,0,0,0,1,0,0,0,,8888,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,2,0,1,0,0,0,0,,,,,,,,1,0,,,,1 2,1,1,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,,3 4 6,0,0,1,1,0,1,0,0,0,0,,,1,,,,,,,,,,5,1,1,1,0,0,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2 5,0,1,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,1,1,0,0,0,,8888,0,0,0,0,0,0,0,1,0,,1 5 8,1,0,0,0,1,0,0,1,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/24/21 18:10,1796,1193,-1,8,0,0,0,0,0,0,0,1,0,,37,-1,-1,5,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,,1 3 -44,1,0,1,0,0,0,0,0,0,0,1,0,0,Use of sanitizer,-44,0,0,0,0,0,0,0,0,0,1,0,0,Tada bata hercha garne,4,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8888,0,0,0,0,0,0,0,0,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,,3,,7,0,0,0,0,0,0,1,0,0,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,,3,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,3,0,0,1,0,0,0,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,2,1,1,0,0,0,0,0,,1 3,1,0,1,0,0,0,0,0,0,0,,,1,,,,,,,,,,2,1,1 2 3 4,1,1,1,1,0,0,0,0,,2,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Jul-44,0,0,0,0,0,0,1,0,0,1,0,0,Meeting basna payeko6ena,0,,,,,,,,,,,2,,1,2,0,1,0,0,0,0,0,0,0,,0,0,0,1,0,,8888,0,0,0,0,0,0,0,1,0,,9,0,0,0,0,0,0,0,0,1,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/24/21 18:20,2280,5496,-1,8,0,0,0,0,0,0,0,1,0,,25,-1,-1,20,,1 2 9 -44,1,1,0,0,0,0,0,0,1,1,0,0,Body pain,1 3 5 7,1,0,1,0,1,0,1,0,0,0,0,0,0,,-44,0,0,0,0,0,0,0,0,0,1,0,0,"Seperate basney toilet n all, tada basney",4,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,,1 5 6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,3,,1,,7,0,0,0,0,0,0,1,0,0,0,,9,0,0,0,0,0,0,0,0,1,0,0,0,,1 2,1,1,0,0,0,0,0,,Training ali hos,1,,,,,,,,,,,,8888,0,0,0,0,1,0,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,2,2,0,1,0,0,0,0,,1 3,1,0,1,0,0,0,0,0,0,0,,,1,,,,,,,,,,2,1,1,1,0,0,0,0,0,0,0,,-44,0,0,0,0,0,0,1,0,"Kosle lagaune. Kolai bhaneko, age group kina",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-44,0,0,0,0,0,0,0,0,0,1,0,0,Swasta ma asar,1,1,1,0,0,0,0,0,0,0,,2,,0,,,,,,,,,,,,0,0,0,1,0,,3 5,0,0,1,0,1,0,0,0,0,,-44,0,0,0,0,0,0,0,0,0,0,1,0,0,"Ghar na auna paune, afno pariwar sanga na bhaetna paune",-1,-1,-1,-1,-1,-1,Her vdc is not listed in the list provided in dholka
6/24/21 18:27,1357,16074,-1,6,0,0,0,0,0,1,0,0,0,,12,-1,-1,11,,1 2 4 5 7 8,1,1,0,1,1,0,1,1,0,0,0,0,,1 3 5,1,0,1,0,1,0,0,0,0,0,0,0,0,,8,0,0,0,0,0,0,0,1,0,0,0,0,,1 4,1,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4 5,0,0,0,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,,1,,2 3 4 5,0,1,1,1,1,0,0,0,0,0,,1 2 5,1,1,0,0,1,0,0,0,0,0,0,0,,3 4,0,0,1,1,0,0,0,,,1,,,,,,,,,,,,1 2,1,1,0,0,0,0,3,8888,,,,0,,3,0,,,,1,1,0,0,0,0,0,0,0,0,0,,2,2,0,1,0,0,0,0,,6,0,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,4,2,1,1,0,0,0,0,0,0,0,,1 3,1,0,1,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2 4 6 9,0,1,0,1,0,1,0,0,1,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,1 2 3,1,1,1,0,0,0,0,0,0,,1 2 5 8,1,1,0,0,1,0,0,1,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/24/21 18:29,1515,13686,-1,8,0,0,0,0,0,0,0,1,0,,9,-1,-1,14,,1 2 -44,1,1,0,0,0,0,0,0,0,1,0,0,Joint pain,1 3 -44,1,0,1,0,0,0,0,0,0,0,1,0,0,Sanitizer,8,0,0,0,0,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,,5 6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,No,3,,1,,7,0,0,0,0,0,0,1,0,0,0,,8888,0,0,0,0,0,0,0,0,0,0,1,0,,3,0,0,1,0,0,0,0,,No,1,,,,,,,,,,,,1,1,0,0,0,0,0,2,1,,,1,8888,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,,6,0,0,0,0,0,1,0,0,0,0,,No,1,,,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not,-44,0,0,0,0,0,0,0,0,0,1,0,0,Not affected,8888,,,,,,,,,,,0,,8888,,,,,,,,,,,,0,0,0,1,0,,8888,0,0,0,0,0,0,0,1,0,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,No
6/24/21 18:44,2002,11207,-1,8,0,0,0,0,0,0,0,1,0,,54,-1,-1,15,,1 2 3 7 -44,1,1,1,0,0,0,1,0,0,1,0,0,"Rugha lagney, Sarir dukhney, ankha rato hune",1 3 -44,1,0,1,0,0,0,0,0,0,0,1,0,0,"Sanitizer lagauney, ghar bahira dherai naniskaney",2 8 -44,0,1,0,0,0,0,0,1,0,1,0,0,Chuttai khana khaney bhada Haru banauney,1,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Jun-44,0,0,0,0,0,1,0,1,0,0,0,Ragat patalo vayeko manxey le nalagauney,Jan-44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Ward karyalaya,,3,,2,,May-44,0,0,0,0,1,0,0,1,0,0,Duri rakhera sewa diney,-44,0,0,0,0,0,0,0,0,0,1,0,0,Samudaye ma samjhauna lai badha bhayeko,-44,0,0,0,0,1,0,0,Training paye ramro,,1,,,,,,,,,,,,1,1,0,0,0,0,0,2,8888,,,,1,1,,,,,,1,1,0,0,0,0,0,0,0,0,0,,1,8888,0,0,0,0,1,0,,6,0,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,4,2,-44,0,0,0,0,1,0,0,0,"Lagauna khojney Pani can , darauney Pani Chan Ra khop lagauna nachahaney Haru Pani chan",-44,0,0,0,0,0,0,1,0,Khop ko effect barema sodhchan,1 5 -44,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Palika,Khop sabai pariwar gau sabai le lagauna paye huntheo,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,2 3,0,1,1,0,0,0,0,0,0,,1 3,1,0,1,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/24/21 19:01,1531,3594,-1,8,0,0,0,0,0,0,0,1,0,,2,-1,-1,4,,2 7 -44,0,1,0,0,0,0,1,0,0,1,0,0,"Vomiting , diarrhea",1 6 -44,1,0,0,0,0,1,0,0,0,0,1,0,0,Sanitizer,8,0,0,0,0,0,0,0,1,0,0,0,0,,8888,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,0,0,0,0,0,0,0,1,0,0,0,"Heart patients , blood thinning drugs",1 5 6 8,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,No,3,,2,,7,0,0,0,0,0,0,1,0,0,0,,7,0,0,0,0,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,0,0,,Ni,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,,1,8888,0,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,0,0,,No,2,,,,,,,,,,5,2,2 3,0,1,1,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,-44,0,0,0,0,0,0,0,0,0,1,0,0,No covid patient in that area,8888,,,,,,,,,,,0,,1,3,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,,3,0,0,1,0,0,0,0,0,0,,Feb-44,0,1,0,0,0,0,0,0,0,0,1,0,0,Transportation problem,-1,-1,-1,-1,-1,-1,Contact number 3 was not provided
6/24/21 19:05,2408,9601,-1,-44,0,0,0,0,0,0,0,0,1,"English, hindi",40,-1,-1,25,,1 2 4 6,1,1,0,1,0,1,0,0,0,0,0,0,,1 5 6 7 -44,1,0,0,0,1,1,1,0,0,0,1,0,0,Chutai khanu parcha,2 7 8,0,1,0,0,0,0,1,1,0,0,0,0,,1,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2 6 -44,0,1,0,0,0,1,0,1,0,0,0,"Diseased person,",1 6 7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Nepali sarkar ko bhumika ekdam kaam cha, baithak haru dherai manche bascha, khop chito launu paryo, aru aru le lagaucha",3,,1,,7,0,0,0,0,0,0,1,0,0,0,,-44,0,0,0,0,0,0,0,0,0,1,0,0,"Khana kinera khanu paryo naramro hola khana dar cha, jiwan bima",Mar-44,0,0,1,0,1,0,0,Vaccination should be available,"Swayam sebika ho kaam garnu parcha, kaam garai ra cha nisulka",1,,,,,,,,,,,,1,1,0,0,0,0,0,1,1,,,4,1,3,,,,,,1 3 5,1,0,1,0,1,0,0,0,0,0,,1,1 2,1,1,0,0,0,0,,Mar-44,0,0,1,0,0,0,0,1,0,0,Ahile samanya cha tara,Covid test should be fast. And report should fast,1,,,,,,,,,,4,2,1,1,0,0,0,0,0,0,0,,-44,0,0,0,0,0,0,1,0,"Kosle lagauna milcha, 3-4 mahina pachi lagauna hunna",1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Sabai le paye huncha.. family planning garne le lagauna paune ho ki hoina,2 9 -44,0,1,0,0,0,0,0,0,1,1,0,0,Transportation problem,0,,,,,,,,,,,1,,1,2,0,1,0,0,0,0,0,0,0,,1 2,1,1,0,0,,2 3 6,0,1,1,0,0,1,0,0,0,,1 2 9,1,1,0,0,0,0,0,0,1,0,0,0,0,,-1,-1,-1,-1,-1,-1,
